LineId,Content,EventId,EventTemplate
8238,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:02",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8239,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:02",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8240,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:02",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8241,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8242,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8243,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 356 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8244,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 356 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8245,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E4,<*> error : A connection request was canceled before the completion.
8246,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E4,<*> error : A connection request was canceled before the completion.
8247,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8248,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8249,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8250,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8251,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8252,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8253,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8254,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8255,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8256,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:17",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8257,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8258,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8259,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8260,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:12",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8261,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8262,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8263,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8264,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8265,"proxy.cse.cuhk.edu.hk:5070 close, 388 bytes sent, 2504 bytes (2.44 KB) received, lifetime <1 sec",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
8266,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 356 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8267,"proxy.cse.cuhk.edu.hk:5070 close, 451 bytes sent, 356 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8268,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E4,<*> error : A connection request was canceled before the completion.
8269,oimagea5.ydstatic.com:80 error : A connection request was canceled before the completion.,E4,<*> error : A connection request was canceled before the completion.
8270,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8271,"proxy.cse.cuhk.edu.hk:5070 close, 441 bytes sent, 687 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8272,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8273,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8274,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8275,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8276,"proxy.cse.cuhk.edu.hk:5070 close, 1455 bytes (1.42 KB) sent, 1794 bytes (1.75 KB) received, lifetime 00:01",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8277,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8278,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8279,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8280,"proxy.cse.cuhk.edu.hk:5070 close, 697 bytes sent, 889 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8281,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8282,"proxy.cse.cuhk.edu.hk:5070 close, 725 bytes sent, 310 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8283,"proxy.cse.cuhk.edu.hk:5070 close, 1107 bytes (1.08 KB) sent, 406 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8284,"proxy.cse.cuhk.edu.hk:5070 close, 731 bytes sent, 310 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8285,"proxy.cse.cuhk.edu.hk:5070 close, 2532 bytes (2.47 KB) sent, 750 bytes received, lifetime 00:41",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8286,"proxy.cse.cuhk.edu.hk:5070 close, 2532 bytes (2.47 KB) sent, 750 bytes received, lifetime 00:41",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8287,"proxy.cse.cuhk.edu.hk:5070 close, 589 bytes sent, 178202 bytes (174 KB) received, lifetime 00:01",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
8288,"proxy.cse.cuhk.edu.hk:5070 close, 1375 bytes (1.34 KB) sent, 13683 bytes (13.3 KB) received, lifetime 00:39",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8289,"proxy.cse.cuhk.edu.hk:5070 close, 1378 bytes (1.34 KB) sent, 40270 bytes (39.3 KB) received, lifetime 00:41",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8290,"proxy.cse.cuhk.edu.hk:5070 close, 618 bytes sent, 3235 bytes (3.15 KB) received, lifetime 00:41",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
8291,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8292,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8293,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8294,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8295,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8296,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8297,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8298,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8299,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8300,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8301,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8302,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8303,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8304,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8305,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8306,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8307,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8308,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8309,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8310,"proxy.cse.cuhk.edu.hk:5070 close, 725 bytes sent, 310 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8311,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8312,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8313,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8314,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8315,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8316,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8317,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8318,"proxy.cse.cuhk.edu.hk:5070 close, 2230 bytes (2.17 KB) sent, 659 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8319,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8320,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8321,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8322,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8323,"proxy.cse.cuhk.edu.hk:5070 close, 1424 bytes (1.39 KB) sent, 683 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8324,"proxy.cse.cuhk.edu.hk:5070 close, 2590 bytes (2.52 KB) sent, 317 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8325,"proxy.cse.cuhk.edu.hk:5070 close, 1423 bytes (1.38 KB) sent, 503 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8326,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8327,"proxy.cse.cuhk.edu.hk:5070 close, 970 bytes sent, 297 bytes received, lifetime 00:02",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8328,"proxy.cse.cuhk.edu.hk:5070 close, 1849 bytes (1.80 KB) sent, 324 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8329,"proxy.cse.cuhk.edu.hk:5070 close, 1372 bytes (1.33 KB) sent, 472 bytes received, lifetime 00:02",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8330,"proxy.cse.cuhk.edu.hk:5070 close, 2389 bytes (2.33 KB) sent, 750 bytes received, lifetime 00:02",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8331,"proxy.cse.cuhk.edu.hk:5070 close, 2155 bytes (2.10 KB) sent, 659 bytes received, lifetime 00:02",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8332,"proxy.cse.cuhk.edu.hk:5070 close, 1377 bytes (1.34 KB) sent, 19963 bytes (19.4 KB) received, lifetime 00:03",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8333,"proxy.cse.cuhk.edu.hk:5070 close, 1377 bytes (1.34 KB) sent, 51367 bytes (50.1 KB) received, lifetime 00:03",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8334,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8335,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8336,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8337,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8338,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8339,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8340,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8341,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8342,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8343,"proxy.cse.cuhk.edu.hk:5070 close, 1010 bytes sent, 21998 bytes (21.4 KB) received, lifetime 00:04",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
8344,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8345,"proxy.cse.cuhk.edu.hk:5070 close, 2138 bytes (2.08 KB) sent, 816 bytes received, lifetime 00:43",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8346,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8347,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8348,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8349,"proxy.cse.cuhk.edu.hk:5070 close, 7576 bytes (7.39 KB) sent, 72267 bytes (70.5 KB) received, lifetime 00:49",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8350,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8351,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8352,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8353,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8354,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8355,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8356,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8357,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8358,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8359,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8360,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8361,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8362,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8363,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8364,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8365,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8366,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8367,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8368,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8369,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8370,"proxy.cse.cuhk.edu.hk:5070 close, 942 bytes sent, 398 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8371,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8372,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8373,"proxy.cse.cuhk.edu.hk:5070 close, 2484 bytes (2.42 KB) sent, 1010 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8374,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8375,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8376,"proxy.cse.cuhk.edu.hk:5070 close, 5284 bytes (5.16 KB) sent, 6808 bytes (6.64 KB) received, lifetime 00:04",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8377,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:04",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8378,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:01",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8379,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8380,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:04",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8381,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime 00:04",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8382,"proxy.cse.cuhk.edu.hk:5070 close, 2844 bytes (2.77 KB) sent, 279 bytes received, lifetime <1 sec",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8383,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8384,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8385,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:11",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8386,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8387,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8388,"proxy.cse.cuhk.edu.hk:5070 close, 1010 bytes sent, 21976 bytes (21.4 KB) received, lifetime 00:02",E8,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
8389,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8390,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8391,"proxy.cse.cuhk.edu.hk:5070 close, 1455 bytes (1.42 KB) sent, 1794 bytes (1.75 KB) received, lifetime 00:01",E6,"<*> close, <*> bytes (<*>) sent, <*> bytes (<*>) received, lifetime <*>"
8392,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8393,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8394,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8395,"proxy.cse.cuhk.edu.hk:5070 close, 697 bytes sent, 876 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8396,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,E11,<*> open through proxy <*> HTTPS
8397,"proxy.cse.cuhk.edu.hk:5070 close, 725 bytes sent, 310 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8398,"proxy.cse.cuhk.edu.hk:5070 close, 725 bytes sent, 310 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
8399,"proxy.cse.cuhk.edu.hk:5070 close, 1107 bytes (1.08 KB) sent, 406 bytes received, lifetime 00:03",E7,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
8400,"proxy.cse.cuhk.edu.hk:5070 close, 731 bytes sent, 310 bytes received, lifetime <1 sec",E9,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
