LineId,Time,Program,Content,EventId,EventTemplate
10012,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10013,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10014,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10015,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10016,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10017,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10018,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10019,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10020,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10021,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10022,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10023,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10024,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10025,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10026,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10027,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10028,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10029,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10030,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10031,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10032,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10033,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10034,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10035,10.30 21:21:33,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10036,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10037,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10038,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10039,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10040,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 494 bytes sent, 9157 bytes (8.94 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10041,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10042,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10043,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 492 bytes sent, 13515 bytes (13.1 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10044,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10045,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 487 bytes sent, 16088 bytes (15.7 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10046,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 926 bytes sent, 18839 bytes (18.3 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10047,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 924 bytes sent, 23285 bytes (22.7 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10048,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1374 bytes (1.34 KB) sent, 17117 bytes (16.7 KB) received, lifetime 00:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10049,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10050,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10051,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10052,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10053,10.30 21:21:34,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10054,10.30 21:21:34,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10055,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10056,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10057,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10058,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10059,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 960 bytes sent, 784 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10060,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10061,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10062,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10063,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10064,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10065,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10066,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10067,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10068,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10069,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10070,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10071,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10072,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10073,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10074,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10075,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10076,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 993 bytes sent, 590 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10077,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 502 bytes sent, 53842 bytes (52.5 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10078,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 564 bytes sent, 28903 bytes (28.2 KB) received, lifetime 00:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10079,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10080,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10081,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10082,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10083,10.30 21:21:35,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10084,10.30 21:21:35,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 452 bytes sent, 3316 bytes (3.23 KB) received, lifetime <1 sec",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10085,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10086,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10087,10.30 21:21:36,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10088,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10089,10.30 21:21:36,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 993 bytes sent, 590 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10090,10.30 21:21:36,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:03",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10091,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10092,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10093,10.30 21:21:36,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10094,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10095,10.30 21:21:36,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 564 bytes sent, 28902 bytes (28.2 KB) received, lifetime <1 sec",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10096,10.30 21:21:36,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10097,10.30 21:21:37,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 0 bytes sent, 0 bytes received, lifetime 00:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10098,10.30 21:21:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10099,10.30 21:21:37,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 479 bytes sent, 426 bytes received, lifetime 00:02",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10100,10.30 21:21:37,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 993 bytes sent, 590 bytes received, lifetime 00:01",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10101,10.30 21:21:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10102,10.30 21:21:37,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10103,10.30 21:21:40,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 962 bytes sent, 7273 bytes (7.10 KB) received, lifetime 04:01",3,"<*> close, <*> bytes sent, <*> bytes (<*>) received, lifetime <*>"
10104,10.30 21:21:43,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 777 bytes sent, 191 bytes received, lifetime 00:10",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10105,10.30 21:21:44,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10106,10.30 21:21:48,chrome.exe,"proxy.cse.cuhk.edu.hk:5070 close, 1047 bytes (1.02 KB) sent, 358 bytes received, lifetime 00:11",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
10107,10.30 21:21:48,chrome.exe,proxy.cse.cuhk.edu.hk:5070 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10108,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10109,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10110,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10111,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10112,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10113,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10114,07.26 13:30:34,chrome.exe *64,t11.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10115,07.26 13:30:34,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10116,07.26 13:30:34,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10117,07.26 13:30:34,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10118,07.26 13:30:34,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10119,07.26 13:30:34,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10120,07.26 13:30:34,chrome.exe *64,www.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10121,07.26 13:30:34,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10122,07.26 13:30:34,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10123,07.26 13:30:34,chrome.exe *64,sestat.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10124,07.26 13:30:34,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10125,07.26 13:30:34,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10126,07.26 13:30:34,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10127,07.26 13:30:34,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10128,07.26 13:30:34,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10129,07.26 13:30:34,chrome.exe *64,ss.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10130,07.26 13:30:34,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10131,07.26 13:30:34,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10132,07.26 13:30:34,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10133,07.26 13:30:34,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10134,07.26 13:30:34,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10135,07.26 13:30:34,chrome.exe *64,c.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10136,07.26 13:30:34,chrome.exe *64,c.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10137,07.26 13:30:34,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10138,07.26 13:30:34,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10139,07.26 13:30:34,chrome.exe *64,c.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10140,07.26 13:30:34,chrome.exe *64,sclick.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10141,07.26 13:30:34,chrome.exe *64,suggestion.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10142,07.26 13:30:36,chrome.exe *64,i7.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10143,07.26 13:30:36,chrome.exe *64,i9.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10144,07.26 13:30:36,chrome.exe *64,i9.baidu.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10145,07.26 13:30:36,chrome.exe *64,b1.bdstatic.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10146,07.26 13:30:36,chrome.exe *64,ecmb.bdimg.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10147,07.26 13:30:36,chrome.exe *64,"ecmb.bdimg.com:80 close, 403 bytes sent, 584 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10148,07.26 13:30:38,chrome.exe *64,"www.baidu.com:80 close, 8512 bytes (8.31 KB) sent, 5094 bytes (4.97 KB) received, lifetime 00:04",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10149,07.26 13:30:39,chrome.exe *64,"www.baidu.com:80 close, 6719 bytes (6.56 KB) sent, 644545 bytes (629 KB) received, lifetime 00:05",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10150,07.26 13:30:39,chrome.exe *64,"www.baidu.com:80 close, 1270 bytes (1.24 KB) sent, 0 bytes received, lifetime 00:05",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
10151,07.26 13:30:39,WeChat.exe,203.205.151.204:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10152,07.26 13:30:39,WeChat.exe,"203.205.151.204:80 close, 417 bytes sent, 145 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10153,07.26 13:30:39,chrome.exe *64,"www.baidu.com:80 close, 2567 bytes (2.50 KB) sent, 977 bytes received, lifetime 00:05",1,"<*> close, <*> bytes (<*>) sent, <*> bytes received, lifetime <*>"
10154,07.26 13:30:41,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10155,07.26 13:30:41,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10156,07.26 13:30:41,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
10157,07.26 13:30:41,SogouCloud.exe,"get.sogou.com:80 close, 1007 bytes sent, 348 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10158,07.26 13:30:41,SogouCloud.exe,"get.sogou.com:80 close, 987 bytes sent, 368 bytes received, lifetime <1 sec",0,"<*> close, <*> bytes sent, <*> bytes received, lifetime <*>"
10159,07.26 13:30:41,SogouCloud.exe,get.sogou.com:80 open through proxy proxy.cse.cuhk.edu.hk:5070 HTTPS,2,<*> open through proxy <*> HTTPS
